stock_id,date,stock_deal,stock_follow,stock_tweet
SZ000810,2018-07-25,55.0,,
SH600823,2018-07-25,55.0,,
SH600098,2018-07-25,55.0,98391.0,
SH603612,2018-07-25,54.0,,4243.0
SH603636,2018-07-25,54.0,,2496.0
SH600771,2018-07-25,54.0,,
SZ000554,2018-07-25,54.0,26980.0,
SH600619,2018-07-25,54.0,,2691.0
SH603159,2018-07-25,54.0,,
SH603595,2018-07-25,54.0,,3705.0
SH600879,2018-07-25,54.0,92254.0,
SZ000009,2018-07-25,54.0,73555.0,2396.0
SH600859,2018-07-25,54.0,,
SZ300425,2018-07-25,54.0,,
SZ300481,2018-07-25,54.0,,3001.0
SH600648,2018-07-25,54.0,,
SZ300176,2018-07-25,54.0,,
SZ002717,2018-07-25,54.0,,9044.0
SZ002697,2018-07-25,54.0,30386.0,6493.0
SZ300275,2018-07-25,54.0,,
SZ300309,2018-07-25,54.0,24432.0,3945.0
SZ300451,2018-07-25,54.0,25603.0,
SZ002845,2018-07-25,53.0,,2646.0
SH601198,2018-07-25,53.0,30554.0,
SZ300541,2018-07-25,53.0,,
SZ300630,2018-07-25,53.0,,
SZ300706,2018-07-25,53.0,,5099.0
SZ000938,2018-07-25,53.0,54589.0,2727.0
SH600612,2018-07-25,53.0,,
SZ300466,2018-07-25,53.0,36350.0,
SH600795,2018-07-25,53.0,198505.0,27556.0
SZ000049,2018-07-25,53.0,35892.0,9260.0
SH600259,2018-07-25,53.0,50874.0,2557.0
SH600067,2018-07-25,53.0,,
SZ002782,2018-07-25,53.0,82620.0,6683.0
SH600266,2018-07-25,53.0,128508.0,
SH600787,2018-07-25,53.0,108679.0,
SZ300142,2018-07-25,53.0,32182.0,8700.0
SZ002386,2018-07-25,53.0,,
SZ002430,2018-07-25,53.0,,
SZ002657,2018-07-25,53.0,78969.0,
SZ300260,2018-07-25,53.0,,
SZ002389,2018-07-25,53.0,24946.0,
SZ002071,2018-07-25,53.0,,
SZ300298,2018-07-25,53.0,40603.0,8409.0
SZ002590,2018-07-25,53.0,,
SZ002041,2018-07-25,53.0,,
SZ000543,2018-07-25,53.0,26374.0,
SZ002614,2018-07-25,53.0,,
SZ300463,2018-07-25,52.0,,
SH600908,2018-07-25,52.0,,2320.0
SZ002853,2018-07-25,52.0,,2775.0
SZ002893,2018-07-25,52.0,,
SZ002080,2018-07-25,52.0,,
SZ002004,2018-07-25,52.0,,
SH600106,2018-07-25,52.0,,
SH600020,2018-07-25,52.0,29129.0,9528.0
SZ002908,2018-07-25,52.0,,3077.0
SH600808,2018-07-25,52.0,51220.0,
SH600410,2018-07-25,52.0,47559.0,12526.0
SH600577,2018-07-25,52.0,,
SZ002229,2018-07-25,52.0,38101.0,11821.0
SZ002375,2018-07-25,52.0,27494.0,
SZ000545,2018-07-25,52.0,,
SZ002347,2018-07-25,52.0,,
SZ000605,2018-07-25,52.0,,3144.0
SZ002742,2018-07-25,52.0,,
SZ300127,2018-07-25,52.0,,
SZ002383,2018-07-25,52.0,31455.0,4751.0
SH600871,2018-07-25,52.0,36305.0,10754.0
SZ300627,2018-07-25,51.0,,
SZ002245,2018-07-25,51.0,,3168.0
SH600011,2018-07-25,51.0,62100.0,7719.0
SH600750,2018-07-25,51.0,190229.0,
SZ300465,2018-07-25,51.0,24469.0,
SZ000851,2018-07-25,51.0,39685.0,
SZ002432,2018-07-25,51.0,44234.0,
SZ300506,2018-07-25,51.0,,
SZ000687,2018-07-25,51.0,23756.0,
SZ300175,2018-07-25,51.0,,
SZ000555,2018-07-25,51.0,29390.0,8173.0
SZ002338,2018-07-25,51.0,,
SZ002396,2018-07-25,51.0,26342.0,
SZ002477,2018-07-25,51.0,48925.0,
SZ300147,2018-07-25,51.0,25386.0,
SZ002385,2018-07-25,51.0,55395.0,
SZ002342,2018-07-25,51.0,,3609.0
SZ300225,2018-07-25,50.0,,
SZ000422,2018-07-25,50.0,,3981.0
SH603958,2018-07-25,50.0,,
SZ002927,2018-07-25,50.0,,4031.0
SH600868,2018-07-25,50.0,76156.0,
SZ002076,2018-07-25,50.0,,
SZ002120,2018-07-25,50.0,,
SH601991,2018-07-25,50.0,26245.0,
SZ002711,2018-07-25,50.0,,
SH601066,2018-07-25,50.0,,2716.0
SZ002063,2018-07-25,50.0,,
SZ002482,2018-07-25,50.0,,
SZ002725,2018-07-25,50.0,,
SZ002366,2018-07-25,50.0,27401.0,4157.0
SZ300005,2018-07-25,50.0,34336.0,2535.0
SZ300204,2018-07-25,50.0,35182.0,7986.0
SZ300308,2018-07-25,50.0,,
SZ002651,2018-07-25,50.0,,
SZ000544,2018-07-25,50.0,,
SH600845,2018-07-25,50.0,,3048.0
SZ002039,2018-07-25,50.0,,
SH603126,2018-07-25,50.0,,
SZ002323,2018-07-25,50.0,,4667.0
SH600995,2018-07-25,50.0,,
SZ002320,2018-07-25,50.0,,3613.0
SH600308,2018-07-25,50.0,,
SZ300076,2018-07-25,50.0,,5116.0
SZ002813,2018-07-25,49.0,,4051.0
SH603138,2018-07-25,49.0,,
SH603903,2018-07-25,49.0,,2642.0
SH603829,2018-07-25,49.0,,
SH603776,2018-07-25,49.0,,4749.0
SH600520,2018-07-25,49.0,,2733.0
SH600525,2018-07-25,49.0,,5953.0
SH603883,2018-07-25,49.0,,
SZ300604,2018-07-25,49.0,,2437.0
SZ000819,2018-07-25,49.0,,
SH600269,2018-07-25,49.0,32488.0,
SH600096,2018-07-25,49.0,,
SH600258,2018-07-25,49.0,,3964.0
SH601808,2018-07-25,49.0,57560.0,
SH600338,2018-07-25,49.0,,3434.0
SH600705,2018-07-25,49.0,92735.0,
SZ300231,2018-07-25,49.0,,
SZ300567,2018-07-25,49.0,,
SZ300246,2018-07-25,49.0,43300.0,11684.0
SZ300166,2018-07-25,49.0,25722.0,2835.0
SZ300469,2018-07-25,49.0,25246.0,9161.0
SH603690,2018-07-25,49.0,,
SZ002690,2018-07-25,49.0,27829.0,
SZ002300,2018-07-25,49.0,,3141.0
SH603801,2018-07-25,48.0,,
SH603535,2018-07-25,48.0,,
SH603517,2018-07-25,48.0,,
SH600576,2018-07-25,48.0,30456.0,3168.0
SH600722,2018-07-25,48.0,,
SH600572,2018-07-25,48.0,33049.0,8270.0
SH600654,2018-07-25,48.0,,
SH600339,2018-07-25,48.0,,
SH600835,2018-07-25,48.0,27152.0,
SH603007,2018-07-25,48.0,,
SH600761,2018-07-25,48.0,,
SZ000910,2018-07-25,48.0,,
SZ002639,2018-07-25,48.0,,
SH600866,2018-07-25,48.0,,
SZ002069,2018-07-25,48.0,71384.0,13716.0
SH600354,2018-07-25,48.0,27819.0,4593.0
SZ000595,2018-07-25,48.0,,
SZ000759,2018-07-25,48.0,,
SH601990,2018-07-25,48.0,,2797.0
SH600084,2018-07-25,48.0,26358.0,
SH600978,2018-07-25,48.0,27304.0,
SZ002305,2018-07-25,48.0,,3286.0
SZ002596,2018-07-25,48.0,27662.0,3158.0
SH600097,2018-07-25,48.0,,
SZ300366,2018-07-25,48.0,,
SZ002367,2018-07-25,48.0,,
SZ002501,2018-07-25,48.0,48560.0,
SZ002747,2018-07-25,48.0,25777.0,10811.0
SZ300226,2018-07-25,48.0,32313.0,3612.0
SZ002280,2018-07-25,48.0,80283.0,
SZ002030,2018-07-25,48.0,111569.0,21270.0
SH600367,2018-07-25,48.0,,
SZ002211,2018-07-25,48.0,,
SZ300090,2018-07-25,48.0,,
SZ002843,2018-07-25,47.0,,
SZ002865,2018-07-25,47.0,,2360.0
SH603507,2018-07-25,47.0,,
SZ002881,2018-07-25,47.0,,
SZ300531,2018-07-25,47.0,,
SZ300534,2018-07-25,47.0,,3183.0
SH603367,2018-07-25,47.0,,
SH600773,2018-07-25,47.0,29667.0,
SH600559,2018-07-25,47.0,38104.0,7708.0
SZ000758,2018-07-25,47.0,28024.0,
SH600684,2018-07-25,47.0,,
SZ002091,2018-07-25,47.0,,
SZ002040,2018-07-25,47.0,,7182.0
SH600391,2018-07-25,47.0,209154.0,
SZ002850,2018-07-25,47.0,,
SH603633,2018-07-25,47.0,,
SH600897,2018-07-25,47.0,,
SH600117,2018-07-25,47.0,,2799.0
SZ300203,2018-07-25,47.0,,
SZ002633,2018-07-25,47.0,,
SH600000,2018-07-25,,570298.0,98503.0
SH601688,2018-07-25,,251715.0,3295.0
SZ002312,2018-07-25,,246278.0,
SZ002610,2018-07-25,,244646.0,
SH600316,2018-07-25,,212499.0,
SH600446,2018-07-25,,192034.0,
SH600893,2018-07-25,,165567.0,16457.0
SZ300079,2018-07-25,,164104.0,26636.0
SZ000777,2018-07-25,,162201.0,
SZ000410,2018-07-25,,158131.0,2860.0
SH601000,2018-07-25,,153364.0,
SZ300238,2018-07-25,,151938.0,11406.0
SH601901,2018-07-25,,145717.0,
SH600599,2018-07-25,,143524.0,
SH600635,2018-07-25,,137138.0,
SH601179,2018-07-25,,134165.0,
SZ000738,2018-07-25,,132822.0,
SZ000783,2018-07-25,,131317.0,
SZ000788,2018-07-25,,130746.0,
SZ000088,2018-07-25,,129012.0,
SH600064,2018-07-25,,119429.0,
SH600169,2018-07-25,,116181.0,
SH600372,2018-07-25,,114370.0,
SZ000031,2018-07-25,,114354.0,
SH600683,2018-07-25,,110832.0,
SZ300491,2018-07-25,,107536.0,
SH601099,2018-07-25,,107421.0,
SH600562,2018-07-25,,106921.0,
SZ002783,2018-07-25,,100802.0,
SH600839,2018-07-25,,98749.0,16877.0
SZ002465,2018-07-25,,96391.0,11105.0
SZ300495,2018-07-25,,94952.0,
SZ000022,2018-07-25,,92518.0,
SH600369,2018-07-25,,92448.0,
SH600826,2018-07-25,,91576.0,
SZ002023,2018-07-25,,88595.0,2715.0
SZ000006,2018-07-25,,87932.0,
SH600478,2018-07-25,,85814.0,4183.0
SZ002013,2018-07-25,,85259.0,5461.0
SH600751,2018-07-25,,84506.0,
SZ002781,2018-07-25,,82970.0,
SZ000024,2018-07-25,,82258.0,
SH601118,2018-07-25,,80028.0,2876.0
SH603778,2018-07-25,,79304.0,
SH603866,2018-07-25,,78815.0,
SZ002266,2018-07-25,,78493.0,
SH601519,2018-07-25,,78460.0,42560.0
SH600428,2018-07-25,,78325.0,
SZ002786,2018-07-25,,77665.0,
SZ000897,2018-07-25,,76311.0,
SH600737,2018-07-25,,76065.0,
SH600061,2018-07-25,,75555.0,
SH600415,2018-07-25,,74015.0,
SH600633,2018-07-25,,73961.0,
SH600005,2018-07-25,,73110.0,
SZ300322,2018-07-25,,72626.0,
SZ002104,2018-07-25,,72335.0,
SZ000592,2018-07-25,,72239.0,
SH600157,2018-07-25,,72028.0,
SZ002681,2018-07-25,,71807.0,
SZ002073,2018-07-25,,71465.0,
SZ002414,2018-07-25,,71354.0,4265.0
SZ002423,2018-07-25,,71162.0,
SH600343,2018-07-25,,70639.0,5685.0
SZ000562,2018-07-25,,69500.0,2652.0
SH601360,2018-07-25,,69362.0,5963.0
SZ300490,2018-07-25,,69042.0,
SZ300109,2018-07-25,,68989.0,
SH601872,2018-07-25,,68465.0,
SZ002306,2018-07-25,,66237.0,
SH601718,2018-07-25,,65734.0,
SZ002252,2018-07-25,,65113.0,
SZ000969,2018-07-25,,64291.0,
SZ002190,2018-07-25,,64205.0,
SZ300497,2018-07-25,,63732.0,
SZ300178,2018-07-25,,63555.0,
SH600120,2018-07-25,,61959.0,2532.0
SH600004,2018-07-25,,61943.0,13927.0
SZ000012,2018-07-25,,61693.0,
SH600037,2018-07-25,,61316.0,
SH600611,2018-07-25,,61141.0,
SH600307,2018-07-25,,60956.0,
SZ300494,2018-07-25,,59633.0,
SZ002570,2018-07-25,,59628.0,3758.0
SZ300029,2018-07-25,,58315.0,
SZ002785,2018-07-25,,57182.0,
SH600677,2018-07-25,,56931.0,
SZ300032,2018-07-25,,56674.0,
SZ002777,2018-07-25,,56631.0,3605.0
SH601299,2018-07-25,,56513.0,36790.0
SH600601,2018-07-25,,56059.0,9583.0
SH600638,2018-07-25,,55506.0,
SZ300068,2018-07-25,,55301.0,
SH600537,2018-07-25,,55199.0,
SH600857,2018-07-25,,54971.0,
SZ000875,2018-07-25,,54646.0,
SZ000667,2018-07-25,,54144.0,
SH600151,2018-07-25,,53849.0,
SZ000516,2018-07-25,,53734.0,7154.0
SZ002506,2018-07-25,,52256.0,
SZ002787,2018-07-25,,51834.0,
SZ000027,2018-07-25,,51067.0,
SZ300516,2018-07-25,,49969.0,
SZ002070,2018-07-25,,49960.0,3581.0
SZ002106,2018-07-25,,49738.0,
SH603589,2018-07-25,,49522.0,5263.0
SZ000751,2018-07-25,,49265.0,
SZ002075,2018-07-25,,49005.0,
SZ000835,2018-07-25,,47888.0,
SZ000598,2018-07-25,,47878.0,6967.0
SH600021,2018-07-25,,47323.0,
SZ000019,2018-07-25,,47117.0,2800.0
SZ002095,2018-07-25,,46845.0,15000.0
SH600130,2018-07-25,,46742.0,
SZ002033,2018-07-25,,46661.0,4004.0
SZ000726,2018-07-25,,46297.0,7172.0
SZ000596,2018-07-25,,46250.0,6485.0
SZ300177,2018-07-25,,46138.0,6417.0
SH600825,2018-07-25,,46063.0,
SH600399,2018-07-25,,45926.0,5628.0
SZ002583,2018-07-25,,45813.0,2924.0
SZ300493,2018-07-25,,45683.0,
SH600122,2018-07-25,,45053.0,6244.0
SH600877,2018-07-25,,44989.0,
SZ000979,2018-07-25,,44984.0,2782.0
SZ002055,2018-07-25,,44835.0,
SH600143,2018-07-25,,44826.0,8246.0
SZ002232,2018-07-25,,44824.0,
SH600376,2018-07-25,,44495.0,
SZ002011,2018-07-25,,44222.0,6629.0
SZ000685,2018-07-25,,44020.0,
SZ000629,2018-07-25,,43584.0,
SH600765,2018-07-25,,43398.0,5145.0
SH600557,2018-07-25,,43384.0,
SZ000046,2018-07-25,,43369.0,7399.0
SH600784,2018-07-25,,43117.0,
SZ300508,2018-07-25,,42701.0,
SZ000025,2018-07-25,,42634.0,26909.0
SH601928,2018-07-25,,42285.0,
SZ300439,2018-07-25,,42275.0,
SZ002769,2018-07-25,,42250.0,3497.0
SZ000901,2018-07-25,,42014.0,7765.0
SH600990,2018-07-25,,41943.0,
SZ000532,2018-07-25,,41549.0,
SZ300213,2018-07-25,,41062.0,
SZ002751,2018-07-25,,40942.0,
SZ300492,2018-07-25,,40837.0,
SZ002269,2018-07-25,,40697.0,
SZ000078,2018-07-25,,40543.0,
SH600320,2018-07-25,,40456.0,
SH600655,2018-07-25,,40451.0,
SH601880,2018-07-25,,40355.0,
SH600006,2018-07-25,,40244.0,
SH600678,2018-07-25,,39654.0,
SZ002736,2018-07-25,,39363.0,
SH600072,2018-07-25,,39356.0,
SZ300392,2018-07-25,,39262.0,
SZ300252,2018-07-25,,39220.0,
SH600482,2018-07-25,,39109.0,5630.0
SZ002511,2018-07-25,,38997.0,
SH601333,2018-07-25,,38535.0,
SH600754,2018-07-25,,38514.0,6954.0
SZ000005,2018-07-25,,38505.0,
SZ002524,2018-07-25,,38340.0,
SH600485,2018-07-25,,38328.0,
SZ000062,2018-07-25,,38125.0,
SZ000520,2018-07-25,,38061.0,
SZ002581,2018-07-25,,37921.0,8994.0
SZ300185,2018-07-25,,37908.0,
SH600289,2018-07-25,,37847.0,
SZ002167,2018-07-25,,37733.0,
SZ000718,2018-07-25,,37600.0,
SZ300329,2018-07-25,,37522.0,
SZ002707,2018-07-25,,37349.0,
SH601608,2018-07-25,,37342.0,
SZ002489,2018-07-25,,37294.0,
SZ300134,2018-07-25,,37278.0,2749.0
SZ000767,2018-07-25,,37171.0,
SH600416,2018-07-25,,37057.0,
SZ002387,2018-07-25,,37008.0,3250.0
SH603996,2018-07-25,,36763.0,3509.0
SZ002527,2018-07-25,,36653.0,8650.0
SZ002276,2018-07-25,,36535.0,11755.0
SZ000016,2018-07-25,,36247.0,
SZ000882,2018-07-25,,36205.0,
SH600275,2018-07-25,,36070.0,
SH600459,2018-07-25,,35966.0,
SZ000403,2018-07-25,,35907.0,2804.0
SH600182,2018-07-25,,35768.0,
SH600233,2018-07-25,,35720.0,3135.0
SZ000793,2018-07-25,,35515.0,10403.0
SZ300359,2018-07-25,,35510.0,
SH600804,2018-07-25,,35315.0,11163.0
SZ000931,2018-07-25,,35306.0,7754.0
SZ000816,2018-07-25,,34865.0,3090.0
SH600432,2018-07-25,,34789.0,7264.0
SH600969,2018-07-25,,34665.0,
SZ300333,2018-07-25,,34654.0,
SZ002181,2018-07-25,,34565.0,
SH600650,2018-07-25,,34557.0,
SH600310,2018-07-25,,34521.0,
SZ300294,2018-07-25,,34490.0,
SZ002498,2018-07-25,,34452.0,
SH603299,2018-07-25,,34401.0,
SZ000089,2018-07-25,,34377.0,5022.0
SZ000750,2018-07-25,,34304.0,
SH600401,2018-07-25,,34221.0,
SH600673,2018-07-25,,34066.0,
SZ002607,2018-07-25,,33982.0,10346.0
SZ000503,2018-07-25,,33981.0,2951.0
SZ000911,2018-07-25,,33963.0,
SH600590,2018-07-25,,33566.0,
SZ002718,2018-07-25,,33473.0,
SZ002448,2018-07-25,,33415.0,
SH600863,2018-07-25,,33251.0,
SZ002036,2018-07-25,,33060.0,11787.0
SH600630,2018-07-25,,33018.0,
SH600959,2018-07-25,,32865.0,
SZ000400,2018-07-25,,32857.0,
SH600074,2018-07-25,,32801.0,11212.0
SH600456,2018-07-25,,32727.0,
SH600578,2018-07-25,,32569.0,3217.0
SZ300357,2018-07-25,,32530.0,8664.0
SH600748,2018-07-25,,32325.0,
SH600137,2018-07-25,,32059.0,
SZ300013,2018-07-25,,31845.0,4071.0
SZ002519,2018-07-25,,31664.0,
SH600775,2018-07-25,,31615.0,
SZ002608,2018-07-25,,31511.0,
SZ300052,2018-07-25,,31482.0,
SZ002625,2018-07-25,,31360.0,13851.0
SH600663,2018-07-25,,31295.0,9958.0
SZ300135,2018-07-25,,31142.0,2318.0
SZ300028,2018-07-25,,31123.0,11844.0
SZ000558,2018-07-25,,31068.0,
SZ000099,2018-07-25,,30777.0,
SZ000511,2018-07-25,,30690.0,
SH603116,2018-07-25,,30656.0,
SZ002155,2018-07-25,,30604.0,4560.0
SH603223,2018-07-25,,30597.0,
SH600836,2018-07-25,,30534.0,
SZ002595,2018-07-25,,30478.0,
SZ000973,2018-07-25,,30348.0,
SZ002261,2018-07-25,,30290.0,
SZ002515,2018-07-25,,30281.0,
SH600017,2018-07-25,,30276.0,7638.0
SZ000561,2018-07-25,,30247.0,
SH600707,2018-07-25,,30240.0,
SH603085,2018-07-25,,30236.0,
SH603167,2018-07-25,,30186.0,
SH600054,2018-07-25,,30135.0,
SZ002130,2018-07-25,,30129.0,
SH600288,2018-07-25,,30037.0,
SZ002052,2018-07-25,,29965.0,2666.0
SH600363,2018-07-25,,29873.0,
SZ300183,2018-07-25,,29853.0,
SH600126,2018-07-25,,29848.0,
SZ002197,2018-07-25,,29845.0,
SZ300179,2018-07-25,,29760.0,
SH601001,2018-07-25,,29529.0,5349.0
SH601777,2018-07-25,,29434.0,
SH600359,2018-07-25,,29402.0,
SZ300173,2018-07-25,,29388.0,
SZ002186,2018-07-25,,29358.0,4821.0
SH601158,2018-07-25,,29320.0,
SH600526,2018-07-25,,29254.0,
SH600112,2018-07-25,,29238.0,10253.0
SZ000837,2018-07-25,,29220.0,
SZ002177,2018-07-25,,29137.0,
SZ000156,2018-07-25,,29097.0,
SZ000616,2018-07-25,,29074.0,8284.0
SZ300145,2018-07-25,,28832.0,
SH603168,2018-07-25,,28821.0,9038.0
SH600093,2018-07-25,,28787.0,5540.0
SH600998,2018-07-25,,28573.0,
SZ300501,2018-07-25,,28559.0,
SZ002051,2018-07-25,,28486.0,5938.0
SH600187,2018-07-25,,28445.0,8234.0
SZ002557,2018-07-25,,28442.0,8124.0
SZ002275,2018-07-25,,28411.0,
SZ000989,2018-07-25,,28328.0,3305.0
SZ002331,2018-07-25,,28290.0,4389.0
SH603000,2018-07-25,,28279.0,8907.0
SZ002327,2018-07-25,,28267.0,7408.0
SZ000547,2018-07-25,,28234.0,
SZ002418,2018-07-25,,28102.0,
SZ000829,2018-07-25,,28052.0,
SZ002097,2018-07-25,,28016.0,3157.0
SZ002496,2018-07-25,,27935.0,5449.0
SZ002686,2018-07-25,,27862.0,
SZ002587,2018-07-25,,27859.0,
SZ000650,2018-07-25,,27781.0,6549.0
SH600571,2018-07-25,,27740.0,
SZ000030,2018-07-25,,27730.0,2822.0
SZ300205,2018-07-25,,27672.0,
SH600355,2018-07-25,,27646.0,
SH600862,2018-07-25,,27613.0,
SZ002334,2018-07-25,,27529.0,4331.0
SZ000506,2018-07-25,,27503.0,
SH600864,2018-07-25,,27391.0,
SZ002568,2018-07-25,,27257.0,3284.0
SZ002799,2018-07-25,,27254.0,
SH600702,2018-07-25,,27213.0,3029.0
SH600033,2018-07-25,,27184.0,3597.0
SH600794,2018-07-25,,27177.0,
SH600467,2018-07-25,,27173.0,
SH600313,2018-07-25,,27017.0,
SZ300339,2018-07-25,,27014.0,
SH601555,2018-07-25,,27002.0,
SH600052,2018-07-25,,26969.0,
SZ002778,2018-07-25,,26927.0,
SH600558,2018-07-25,,26923.0,
SZ002330,2018-07-25,,26875.0,
SH600127,2018-07-25,,26872.0,
SZ002771,2018-07-25,,26858.0,
SZ002268,2018-07-25,,26853.0,
SZ002616,2018-07-25,,26849.0,
SZ000159,2018-07-25,,26823.0,
SH600563,2018-07-25,,26810.0,4833.0
SZ002658,2018-07-25,,26666.0,
SZ002121,2018-07-25,,26652.0,
SZ000690,2018-07-25,,26650.0,
SH600119,2018-07-25,,26635.0,9384.0
SZ002227,2018-07-25,,26615.0,10483.0
SZ000838,2018-07-25,,26508.0,
SH600330,2018-07-25,,26496.0,
SZ002094,2018-07-25,,26398.0,
SH600726,2018-07-25,,26293.0,
SH603508,2018-07-25,,26286.0,
SZ000032,2018-07-25,,26282.0,
SH600592,2018-07-25,,26263.0,
SH600680,2018-07-25,,26200.0,
SZ300152,2018-07-25,,26167.0,
SH600855,2018-07-25,,26134.0,
SZ002598,2018-07-25,,26042.0,
SZ300386,2018-07-25,,26027.0,
SH600058,2018-07-25,,25791.0,
SH601010,2018-07-25,,25786.0,
SH600550,2018-07-25,,25730.0,2766.0
SZ002260,2018-07-25,,25678.0,
SH600551,2018-07-25,,25619.0,
SH600129,2018-07-25,,25577.0,
SH600736,2018-07-25,,25558.0,
SH600251,2018-07-25,,25534.0,
SH600317,2018-07-25,,25522.0,5662.0
SZ002251,2018-07-25,,25492.0,7708.0
SZ002558,2018-07-25,,25472.0,10220.0
SH600770,2018-07-25,,25397.0,
SH601801,2018-07-25,,25360.0,2888.0
SH600035,2018-07-25,,25354.0,
SZ002210,2018-07-25,,25280.0,
SZ002290,2018-07-25,,25274.0,
SH600255,2018-07-25,,25250.0,
SH600433,2018-07-25,,25197.0,
SZ002326,2018-07-25,,25177.0,
SZ000631,2018-07-25,,25105.0,
SZ000607,2018-07-25,,25096.0,
SZ002547,2018-07-25,,25054.0,
SZ002277,2018-07-25,,25044.0,6739.0
SZ002494,2018-07-25,,25037.0,2445.0
SZ002084,2018-07-25,,24892.0,
SZ002433,2018-07-25,,24865.0,9509.0
SZ002067,2018-07-25,,24760.0,8486.0
SH601208,2018-07-25,,24730.0,
SH600082,2018-07-25,,24726.0,
SH600405,2018-07-25,,24712.0,
SZ300245,2018-07-25,,24706.0,
SZ300155,2018-07-25,,24666.0,
SZ300020,2018-07-25,,24655.0,
SZ002702,2018-07-25,,24634.0,
SH600278,2018-07-25,,24590.0,
SZ002154,2018-07-25,,24521.0,7495.0
SH600283,2018-07-25,,24466.0,
SZ002303,2018-07-25,,24384.0,
SH600234,2018-07-25,,24380.0,
SH600284,2018-07-25,,24350.0,4746.0
SH600642,2018-07-25,,24349.0,
SZ002170,2018-07-25,,24308.0,
SZ002216,2018-07-25,,24273.0,
SH600279,2018-07-25,,24246.0,
SZ000680,2018-07-25,,24220.0,5894.0
SH600679,2018-07-25,,24196.0,
SZ000014,2018-07-25,,24175.0,3211.0
SH601566,2018-07-25,,24146.0,
SZ000673,2018-07-25,,24125.0,
SZ300097,2018-07-25,,24114.0,
SH603026,2018-07-25,,24063.0,
SH600965,2018-07-25,,23935.0,
SH600610,2018-07-25,,23914.0,
SH600397,2018-07-25,,23912.0,
SZ002421,2018-07-25,,23900.0,
SZ002488,2018-07-25,,23852.0,
SZ000061,2018-07-25,,23734.0,6663.0
SZ002022,2018-07-25,,23698.0,
SZ002029,2018-07-25,,23659.0,6625.0
SH603300,2018-07-25,,23648.0,
SZ000937,2018-07-25,,23572.0,
SZ300297,2018-07-25,,23522.0,
SZ002820,2018-07-25,,,49072.0
SZ002556,2018-07-25,,,8848.0
SZ300380,2018-07-25,,,8503.0
SZ300372,2018-07-25,,,8246.0
SZ002256,2018-07-25,,,8193.0
SZ300229,2018-07-25,,,7754.0
SZ300001,2018-07-25,,,7365.0
SZ002623,2018-07-25,,,7053.0
SZ002491,2018-07-25,,,7052.0
SZ002727,2018-07-25,,,6736.0
SZ300043,2018-07-25,,,6432.0
SH600643,2018-07-25,,,6266.0
SZ002741,2018-07-25,,,6149.0
SH600880,2018-07-25,,,5945.0
SZ002640,2018-07-25,,,5934.0
SZ000550,2018-07-25,,,5815.0
SZ002072,2018-07-25,,,5779.0
SH600090,2018-07-25,,,5706.0
SH603888,2018-07-25,,,5676.0
SZ000806,2018-07-25,,,5547.0
SZ300401,2018-07-25,,,5545.0
SH603939,2018-07-25,,,5481.0
SZ002551,2018-07-25,,,5470.0
SH600132,2018-07-25,,,5469.0
SZ002162,2018-07-25,,,5460.0
SH603005,2018-07-25,,,5451.0
SZ300745,2018-07-25,,,5377.0
SZ300016,2018-07-25,,,5348.0
SH600039,2018-07-25,,,5316.0
SZ300345,2018-07-25,,,5258.0
SZ300006,2018-07-25,,,5192.0
SZ300457,2018-07-25,,,5151.0
SH600831,2018-07-25,,,5135.0
SZ002337,2018-07-25,,,5108.0
SZ300206,2018-07-25,,,5102.0
SZ300647,2018-07-25,,,5037.0
SZ002618,2018-07-25,,,5034.0
SH601588,2018-07-25,,,4956.0
SZ002313,2018-07-25,,,4941.0
SZ000721,2018-07-25,,,4940.0
SZ002864,2018-07-25,,,4934.0
SH600686,2018-07-25,,,4934.0
SZ300007,2018-07-25,,,4906.0
SH600360,2018-07-25,,,4902.0
SH600812,2018-07-25,,,4898.0
SZ002296,2018-07-25,,,4867.0
SZ000563,2018-07-25,,,4853.0
SH600297,2018-07-25,,,4845.0
SZ300725,2018-07-25,,,4843.0
SZ002650,2018-07-25,,,4838.0
SZ000760,2018-07-25,,,4826.0
SH600439,2018-07-25,,,4783.0
SZ000572,2018-07-25,,,4743.0
SZ002746,2018-07-25,,,4704.0
SH603808,2018-07-25,,,4646.0
SZ002631,2018-07-25,,,4637.0
SZ300352,2018-07-25,,,4634.0
SH603659,2018-07-25,,,4587.0
SZ000790,2018-07-25,,,4570.0
SZ000020,2018-07-25,,,4566.0
SZ002484,2018-07-25,,,4528.0
SZ000028,2018-07-25,,,4526.0
SH600491,2018-07-25,,,4490.0
SZ300554,2018-07-25,,,4488.0
SZ300284,2018-07-25,,,4478.0
SH603025,2018-07-25,,,4400.0
SH600976,2018-07-25,,,4375.0
SH600929,2018-07-25,,,4360.0
SZ000828,2018-07-25,,,4354.0
SZ000536,2018-07-25,,,4319.0
SH600745,2018-07-25,,,4305.0
SZ300688,2018-07-25,,,4302.0
SZ300667,2018-07-25,,,4291.0
SZ300287,2018-07-25,,,4261.0
SZ002399,2018-07-25,,,4258.0
SZ002773,2018-07-25,,,4254.0
SH603466,2018-07-25,,,4253.0
SZ300050,2018-07-25,,,4249.0
SZ300390,2018-07-25,,,4223.0
SH600165,2018-07-25,,,4214.0
SH601689,2018-07-25,,,4205.0
SZ300349,2018-07-25,,,4199.0
